Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-08-02,12.5032,13.2164,12.4192,12.7549,25829900,0.0,0
2000-08-03,12.0836,12.7549,12.0836,12.2514,3285700,0.0,0
2000-08-04,12.5871,13.0906,12.2514,13.0906,2037000,0.0,0
2000-08-07,13.0906,13.3843,12.8808,13.0486,641900,0.0,0
2000-08-08,13.0906,13.1745,13.0486,13.0906,817800,0.0,0
2000-08-09,13.0906,13.2584,11.2445,11.5381,7149700,0.0,0
2000-08-10,11.4123,11.4542,10.1955,10.741,2597300,0.0,0
2000-08-11,10.741,12.1675,10.699,12.1675,1083000,0.0,0
2000-08-14,12.2514,12.4192,12.0416,12.4192,381500,0.0,0
2000-08-15,12.4192,12.671,12.4192,12.5871,293900,0.0,0
2000-08-16,12.5871,12.8808,12.5871,12.8388,390200,0.0,0
2000-08-17,13.0066,13.636,12.9647,13.0486,889200,0.0,0
2000-08-18,13.1745,13.4682,12.8388,13.4262,378600,0.0,0
2000-08-21,13.4262,13.7619,13.4262,13.6779,507700,0.0,0
2000-08-22,13.678,13.8038,13.3423,13.3423,614100,0.0,0
2000-08-23,13.2164,13.2584,12.8808,13.0486,145100,0.0,0
2000-08-24,13.1325,13.2584,13.0066,13.0486,160200,0.0,0
2000-08-25,13.0066,13.0906,13.0066,13.0486,100000,0.0,0
2000-08-28,12.9647,13.3423,12.8388,13.2584,336100,0.0,0
2000-08-29,13.2584,13.2584,12.9227,13.0066,254300,0.0,0
2000-08-30,13.0066,13.1745,12.9647,13.1325,441200,0.0,0
2000-08-31,13.0906,13.3423,12.9647,13.3003,873700,0.0,0
2000-09-01,13.3423,13.3423,13.0906,13.1745,199700,0.0,0
2000-09-05,12.9227,13.0066,12.5871,12.629,892700,0.0,0
2000-09-06,12.5451,12.629,11.9997,12.0836,343500,0.0,0
2000-09-07,12.0836,12.0836,11.4123,11.664,571300,0.0,0
2000-09-08,11.6221,11.7479,11.2025,11.2445,564900,0.0,0
2000-09-11,11.1605,11.1605,10.5731,10.9508,1062100,0.0,0
2000-09-12,11.0766,12.4192,11.0766,12.2095,332100,0.0,0
2000-09-13,12.2514,12.2514,11.9158,12.1255,304900,0.0,0
2000-09-14,12.1255,12.1255,11.7479,11.8738,188500,0.0,0
2000-09-15,11.8318,11.8318,11.5801,11.7479,481700,0.0,0
2000-09-18,11.7479,11.7479,11.4542,11.7479,200800,0.0,0
2000-09-19,11.664,11.664,11.4123,11.4123,743900,0.0,0
2000-09-20,11.4123,11.4542,11.4123,11.4542,40900,0.0,0
2000-09-21,11.4123,11.4542,11.4123,11.4542,47500,0.0,0
2000-09-22,11.4542,11.4542,11.4123,11.4123,620400,0.0,0
2000-09-25,11.4123,11.4962,11.1186,11.1186,255900,0.0,0
2000-09-26,11.1186,11.1186,10.7829,10.9088,982500,0.0,0
2000-09-27,10.9927,11.4962,10.7829,11.2864,208600,0.0,0
2000-09-28,11.3284,11.4962,10.9927,11.4123,161600,0.0,0
2000-09-29,11.4123,11.8318,11.4123,11.664,159700,0.0,0
2000-10-02,11.664,11.8318,11.5801,11.5801,14300,0.0,0
2000-10-03,11.5382,11.5801,11.4123,11.4123,29700,0.0,0
2000-10-04,11.4123,11.4123,11.0766,11.1186,48700,0.0,0
2000-10-05,11.1186,11.1605,10.9927,11.0766,361700,0.0,0
2000-10-06,11.0347,11.0347,9.8179,9.8179,171800,0.0,0
2000-10-09,9.8179,9.8599,8.9788,8.9788,497800,0.0,0
2000-10-10,7.7201,7.8879,7.0488,7.804,3430600,0.0,0
2000-10-11,7.762,7.804,7.3844,7.3844,366700,0.0,0
2000-10-12,7.3844,7.3844,6.6711,6.7131,795400,0.0,0
2000-10-13,6.7131,8.0138,6.6292,7.7201,1107500,0.0,0
2000-10-16,7.7201,8.4333,7.7201,8.3914,229900,0.0,0
2000-10-17,8.5592,8.9788,8.5592,8.8109,328100,0.0,0
2000-10-18,8.727,9.0627,8.3914,9.0207,84300,0.0,0
2000-10-19,8.9368,9.0207,8.727,8.727,1168000,0.0,0
2000-10-20,8.727,12.4192,8.727,9.8179,620200,0.0,0
2000-10-23,9.9018,10.5731,9.9018,10.3214,232900,0.0,0
2000-10-24,10.4053,10.5731,10.3214,10.4053,374800,0.0,0
2000-10-25,10.4053,10.4473,10.3634,10.4053,344300,0.0,0
2000-10-26,10.4053,10.4892,10.1536,10.4892,71300,0.0,0
2000-10-27,10.4892,10.699,10.4473,10.699,270400,0.0,0
2000-10-30,10.699,10.9508,10.699,10.7829,568000,0.0,0
2000-10-31,10.7829,11.9997,10.7829,11.8738,991900,0.0,0
2000-11-01,11.9577,11.9997,11.5801,11.9577,238300,0.0,0
2000-11-02,12.0416,12.0416,11.706,11.9997,180500,0.0,0
2000-11-03,11.9158,12.0836,11.664,12.0836,123700,0.0,0
2000-11-06,12.0836,12.2514,11.4123,11.4962,229800,0.0,0
2000-11-07,11.4962,12.2514,11.4962,12.2514,226400,0.0,0
2000-11-08,12.2514,12.3773,12.0416,12.0416,104500,0.0,0
2000-11-09,12.0416,12.0416,11.0347,11.4123,612000,0.0,0
2000-11-10,11.3703,11.4123,11.2864,11.2864,39200,0.0,0
2000-11-13,11.2025,11.2025,10.741,10.7829,100600,0.0,0
2000-11-14,10.7829,10.8668,10.7829,10.8249,50300,0.0,0
2000-11-15,10.8668,10.9088,10.6151,10.8668,134800,0.0,0
2000-11-16,10.7829,10.8249,10.7829,10.8249,24700,0.0,0
2000-11-17,10.7829,10.7829,10.6151,10.699,130500,0.0,0
2000-11-20,10.6571,10.6571,10.6571,10.6571,52200,0.0,0
2000-11-21,10.6571,10.8668,10.6571,10.7829,80000,0.0,0
2000-11-22,10.9088,10.9088,10.6571,10.699,51500,0.0,0
2000-11-24,10.6571,10.699,10.6571,10.6571,1600,0.0,0
2000-11-27,10.699,10.699,10.5312,10.6151,17700,0.0,0
2000-11-28,10.6571,10.741,10.4473,10.4892,64000,0.0,0
2000-11-29,10.4473,10.4473,10.0697,10.0697,195000,0.0,0
2000-11-30,10.0697,10.0697,9.4823,9.6081,69800,0.0,0
2000-12-01,9.6081,10.9927,9.6081,10.4053,203000,0.0,0
2000-12-04,10.3214,10.3214,9.8179,9.9438,40500,0.0,0
